NRIC,age,gender,job_industry,income
S7407131X,46,male,public_administration_education,6581
S7407233Z,46,female,public_administration_education,5485
S7407647F,46,female,financial_insurance_services,6093
S7407673P,46,female,public_administration_education,5485
S7407942Y,46,male,heal_social_services,6143
S7408233B,46,female,others,4377
S7408616E,46,female,public_administration_education,5485
S7409236O,46,male,heal_social_services,6143
S7409903G,46,male,manufacturing,5070
S7411416Y,46,male,financial_insurance_services,7583
S7411850I,46,female,accommodation_food_services,2008
S7411928Z,46,female,transportation_storage,3803
S7411933A,46,male,others,4332
S7412180B,46,female,professional_services,5070
S7412333F,46,male,others,4332
S7412707S,46,male,information_communications,6435
S7412712O,46,male,information_communications,6435
S7413550A,46,male,others,4332
S7413567U,46,male,information_communications,6435
S7413917P,46,female,administrative_support_services,2583
S7413925E,46,male,heal_social_services,6143
S7416330M,46,male,arts_entertainment_recreation,3955
S7416536J,46,male,others,4332
S7417711C,46,male,information_communications,6435
S7418333O,46,female,others,4377
S7418772Z,46,female,arts_entertainment_recreation,3422
S7420257E,46,male,real_estate_services,4706
S7420506Q,46,male,real_estate_services,4706
S7422062A,46,male,transportation_storage,3000
S7422959Z,46,female,information_communications,5070
S7423059Y,46,male,professional_services,6110
S7423326V,46,male,arts_entertainment_recreation,3955
S7424258X,46,male,manufacturing,5070
S7427124L,46,male,accommodation_food_services,2560
S7428032U,46,female,financial_insurance_services,6093
S7428114Y,46,male,accommodation_food_services,2560
S7428544X,46,female,accommodation_food_services,2008
S7428964E,46,male,professional_services,6110
S7429271G,46,male,heal_social_services,6143
S7429623K,46,female,information_communications,5070
S7429754X,46,male,others,4332
S7430025Y,46,male,real_estate_services,4706
S7430254N,46,male,construction,4241
S7430429F,46,female,others,4377
S7431045O,46,female,financial_insurance_services,6093
S7431461W,46,male,real_estate_services,4706
S7431487O,46,female,administrative_support_services,2583
S7431737I,46,male,construction,4241
S7432779Z,46,female,arts_entertainment_recreation,3422
S7433093E,46,female,professional_services,5070
S7434538N,46,male,financial_insurance_services,7583
S7434549D,46,female,professional_services,5070
S7435497R,46,male,manufacturing,5070
S7435740S,46,female,accommodation_food_services,2008
S7435782O,46,male,transportation_storage,3000
S7436069Y,46,female,manufacturing,3900
S7436098M,46,female,wholesale_retail_trade,3675
S7436251H,46,female,heal_social_services,3803
S7436447Y,46,female,construction,3803
S7436818V,46,male,information_communications,6435
S7437427T,46,female,information_communications,5070
S7437847W,46,male,heal_social_services,6143
S7439157R,46,female,construction,3803
S7439717B,46,male,manufacturing,5070
S7439982O,46,male,accommodation_food_services,2560
S7440285Z,46,male,public_administration_education,6581
S7440664O,46,female,construction,3803
S7441002R,46,female,administrative_support_services,2583
S7441693Z,46,female,wholesale_retail_trade,3675
S7442674H,46,female,real_estate_services,4212
S7444579M,46,female,professional_services,5070
S7444624W,46,male,accommodation_food_services,2560
S7444754S,46,male,wholesale_retail_trade,4505
S7445367B,46,male,manufacturing,5070
S7445772P,46,male,public_administration_education,6581
S7445992M,46,male,administrative_support_services,2535
S7446528F,46,male,real_estate_services,4706
S7447841R,46,male,transportation_storage,3000
S7448514T,46,male,administrative_support_services,2535
S7449328S,46,female,manufacturing,3900
S7449710K,46,male,manufacturing,5070
S7450381I,46,male,information_communications,6435
S7450471H,46,female,transportation_storage,3803
S7450554S,46,female,public_administration_education,5485
S7452007M,46,female,financial_insurance_services,6093
S7452075L,46,female,professional_services,5070
S7453424O,46,female,real_estate_services,4212
S7453840S,46,male,accommodation_food_services,2560
S7454278X,46,female,financial_insurance_services,6093
S7454939K,46,male,arts_entertainment_recreation,3955
S7454996R,46,female,others,4377
S7455395Y,46,male,accommodation_food_services,2560
S7455621B,46,female,accommodation_food_services,2008
S7455745K,46,female,professional_services,5070
S7455823W,46,female,others,4377
S7455978T,46,female,heal_social_services,3803
S7456135K,46,female,information_communications,5070
S7456186P,46,female,others,4377
S7456230T,46,female,others,4377
S7458552D,46,female,professional_services,5070
S7458840E,46,female,real_estate_services,4212
S7460192U,46,male,accommodation_food_services,2560
S7460296E,46,male,construction,4241
S7460870U,46,male,arts_entertainment_recreation,3955
S7461896R,46,male,heal_social_services,6143
S7462215L,46,female,transportation_storage,3803
S7462263V,46,male,others,4332
S7462636K,46,female,financial_insurance_services,6093
S7463758C,46,male,construction,4241
S7464473E,46,male,transportation_storage,3000
S7464649H,46,male,real_estate_services,4706
S7464931F,46,male,administrative_support_services,2535
S7465167N,46,female,manufacturing,3900
S7465193W,46,male,financial_insurance_services,7583
S7465377C,46,male,arts_entertainment_recreation,3955
S7465379M,46,male,administrative_support_services,2535
S7466395J,46,male,manufacturing,5070
S7467521X,46,male,public_administration_education,6581
S7467709K,46,male,manufacturing,5070
S7468232J,46,male,public_administration_education,6581
S7468293X,46,female,information_communications,5070
S7468669Y,46,male,public_administration_education,6581
S7468975V,46,male,construction,4241
S7469833Z,46,female,financial_insurance_services,6093
S7470613P,46,male,others,4332
S7470937D,46,female,manufacturing,3900
S7471001S,46,female,financial_insurance_services,6093
S7471633C,46,female,arts_entertainment_recreation,3422
S7472176O,46,male,transportation_storage,3000
S7474181Z,46,female,wholesale_retail_trade,3675
S7474936M,46,female,transportation_storage,3803
S7475349N,46,female,administrative_support_services,2583
S7476147P,46,male,professional_services,6110
S7476494L,46,female,transportation_storage,3803
S7476675U,46,female,administrative_support_services,2583
S7476718P,46,female,wholesale_retail_trade,3675
S7476784M,46,female,construction,3803
S7477238V,46,female,accommodation_food_services,2008
S7477331P,46,male,transportation_storage,3000
S7477363E,46,female,others,4377
S7477826R,46,male,construction,4241
S7478734X,46,female,information_communications,5070
S7479386Q,46,male,accommodation_food_services,2560
S7480080E,46,female,others,4377
S7480544G,46,male,wholesale_retail_trade,4505
S7482283S,46,male,manufacturing,5070
S7483337Y,46,male,real_estate_services,4706
S7483628P,46,male,others,4332
S7484879T,46,female,construction,3803
S7484883H,46,male,administrative_support_services,2535
S7485163L,46,male,accommodation_food_services,2560
S7485797Y,46,male,construction,4241
S7486275V,46,female,professional_services,5070
S7488197B,46,female,heal_social_services,3803
S7488989Z,46,female,information_communications,5070
S7489326I,46,female,real_estate_services,4212
S7490117G,46,male,others,4332
S7490747C,46,male,others,4332
S7491253V,46,male,manufacturing,5070
S7491507K,46,female,financial_insurance_services,6093
S7491659U,46,male,information_communications,6435
S7492213C,46,female,information_communications,5070
S7492891D,46,male,others,4332
S7493678M,46,female,arts_entertainment_recreation,3422
S7493735G,46,female,construction,3803
S7493765L,46,male,construction,4241
S7493989F,46,female,professional_services,5070
S7494717X,46,female,financial_insurance_services,6093
S7495282L,46,male,real_estate_services,4706
S7495612R,46,female,arts_entertainment_recreation,3422
S7495647V,46,female,arts_entertainment_recreation,3422
S7498752R,46,female,wholesale_retail_trade,3675
S7499031I,46,male,others,4332
S7499334K,46,male,professional_services,6110
S7600005A,44,female,public_administration_education,5485
S7600862V,44,female,information_communications,5070
S7603322S,44,female,financial_insurance_services,6093
S7604055K,44,male,information_communications,6435
S7604238A,44,female,financial_insurance_services,6093
S7604987M,44,male,others,4332
S7605256Q,44,female,others,4377
S7607098U,44,male,professional_services,6110
S7607988S,44,female,public_administration_education,5485
S7608101A,44,male,others,4332
S7608828P,44,female,professional_services,5070
S7609955G,44,male,heal_social_services,6143
S7610147G,44,female,transportation_storage,3803
S7612688E,44,male,real_estate_services,4706
S7612848X,44,female,wholesale_retail_trade,3675
S7612891T,44,male,construction,4241
S7613964A,44,male,real_estate_services,4706
S7614503C,44,female,real_estate_services,4212
S7617261U,44,female,construction,3803
S7617345W,44,male,arts_entertainment_recreation,3955
S7617804L,44,male,information_communications,6435
S7618200T,44,female,others,4377
S7618660V,44,female,administrative_support_services,2583
S7619515M,44,female,arts_entertainment_recreation,3422
S7620390A,44,male,information_communications,6435
S7621519G,44,female,administrative_support_services,2583
S7621694J,44,female,real_estate_services,4212
S7622526X,44,female,transportation_storage,3803
S7623797R,44,female,professional_services,5070
S7623994E,44,male,professional_services,6110
S7624889L,44,female,construction,3803
S7625407K,44,male,wholesale_retail_trade,4505
S7626266B,44,female,accommodation_food_services,2008
S7626320P,44,male,public_administration_education,6581
S7629921Y,44,male,financial_insurance_services,7583
S7631236G,44,male,information_communications,6435
S7632771W,44,female,professional_services,5070
S7633533T,44,male,professional_services,6110
S7636368N,44,female,financial_insurance_services,6093
S7637758L,44,female,administrative_support_services,2583
S7638752O,44,male,information_communications,6435
S7638874Z,44,male,accommodation_food_services,2560
S7640188U,44,female,accommodation_food_services,2008
S7641050A,44,female,public_administration_education,5485
S7642046J,44,female,public_administration_education,5485
S7642494S,44,female,administrative_support_services,2583
S7642687W,44,male,information_communications,6435
S7643754X,44,female,public_administration_education,5485
S7643800E,44,male,accommodation_food_services,2560
S7644155Z,44,male,professional_services,6110
S7644286Y,44,female,real_estate_services,4212
S7644830E,44,female,real_estate_services,4212
S7645629E,44,male,heal_social_services,6143
S7645767P,44,female,arts_entertainment_recreation,3422
S7646195D,44,male,professional_services,6110
S7646676B,44,female,heal_social_services,3803
S7647319Z,44,female,administrative_support_services,2583
S7647944Y,44,male,public_administration_education,6581
S7648413G,44,male,administrative_support_services,2535
S7648504T,44,female,public_administration_education,5485
S7648640O,44,male,financial_insurance_services,7583
S7648893V,44,male,information_communications,6435
S7651682N,44,female,real_estate_services,4212
S7652691I,44,female,heal_social_services,3803
S7652840D,44,female,professional_services,5070
S7653161N,44,female,administrative_support_services,2583
S7654449W,44,male,public_administration_education,6581
S7657625P,44,female,manufacturing,3900
S7658623F,44,female,professional_services,5070
S7659716Z,44,male,arts_entertainment_recreation,3955
S7660874Z,44,male,transportation_storage,3000
S7661410I,44,female,transportation_storage,3803
S7663563D,44,female,transportation_storage,3803
S7663988S,44,male,information_communications,6435
S7664212R,44,female,real_estate_services,4212
S7664287R,44,female,construction,3803
S7665686Y,44,female,construction,3803
S7665999I,44,female,real_estate_services,4212
S7666841Y,44,female,information_communications,5070
S7669279X,44,female,wholesale_retail_trade,3675
S7669336E,44,female,construction,3803
S7673847O,44,female,professional_services,5070
S7674411S,44,male,others,4332
S7674618D,44,female,wholesale_retail_trade,3675
S7675234N,44,female,information_communications,5070
S7677139N,44,female,construction,3803
S7677522U,44,male,others,4332
S7678925P,44,male,accommodation_food_services,2560
S7679509W,44,female,public_administration_education,5485
